case_url,source_case_id,final_url,retrieval_status,html_bytes,html_sha256,page_title,error
https://www.geipan.fr/fr/cas/1985-12-01086,1985-12-01086,https://www.geipan.fr/fr/cas/1985-12-01086,DOWNLOADED,18969,31f88fa71d9ede9cfbad6d675ecb6106ec50d317bd05f6333e0e7f324c1b7945,VILLERS BOCAGE (80) 1985 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-01-01087,1986-01-01087,https://www.geipan.fr/fr/cas/1986-01-01087,DOWNLOADED,18436,9b06bde33d5b2c33809473bb0e3db03810d5473ee3f53c89d5f1b69a27ff6f96,VANNAIRE (21) 03.01.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-03-01088,1986-03-01088,https://www.geipan.fr/fr/cas/1986-03-01088,DOWNLOADED,18914,341f2764252be1ba5376141585ec50219f687e845e6e992c283db9d0d2f32c84,MAISONNAIS-SUR-TARDOIRE (87) 01.03.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-03-01090,1986-03-01090,https://www.geipan.fr/fr/cas/1986-03-01090,DOWNLOADED,18441,bf915ffcdbe5c222884fff59f6631bcd44c3ed558bf09c8fb504aa786af8e8ef,SAUSSAY (28) 17.03.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-03-01091,1986-03-01091,https://www.geipan.fr/fr/cas/1986-03-01091,DOWNLOADED,18583,36833b9358b767a0d990083c49fdc6aa7715c73b3df9311d9cc100ce039a725c,[D929] vers SARRANCOLIN (65) 22.03.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-04-01092,1986-04-01092,https://www.geipan.fr/fr/cas/1986-04-01092,DOWNLOADED,18292,5d071f621ffd945dc9184ea3cd5de7ef31f1e37cd2c338d74bd6ab0e5d292028,MULHOUSE (68) 14.04.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-04-01093,1986-04-01093,https://www.geipan.fr/fr/cas/1986-04-01093,DOWNLOADED,18435,01a1aa147c1185487bbb5d1a920a080fc7f356a20a19ceafd68db46ae53b69a5,MASSY (91) 1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-07-08173,1986-07-08173,https://www.geipan.fr/fr/cas/1986-07-08173,DOWNLOADED,18786,cfef84429bf3961e86618043e6d8400c4d64aebf6562099d62d7a09570bcc773,CAZALS (82) 28.07.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-08-08648,1986-08-08648,https://www.geipan.fr/fr/cas/1986-08-08648,DOWNLOADED,19161,ec1f8e17b0c47ce0c371c1ab8c29eb11f8b701c29313cc41ad6b1be9940384a8,NOYON (60) --.08.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-09-01097,1986-09-01097,https://www.geipan.fr/fr/cas/1986-09-01097,DOWNLOADED,18688,5efd1a63df11df088d835aa682b9929a769ec4c0bd97bd6ba6b26cf365606798,IVRY SUR SEINE (94) 1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-09-02382,1986-09-02382,https://www.geipan.fr/fr/cas/1986-09-02382,DOWNLOADED,21178,0e30f58bff289071574b5d37f4276f74630e6a83acfcac557f96037c4f2c3611,VELIZY-VILLACOUBLAY (78) 15.09.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-10-01098,1986-10-01098,https://www.geipan.fr/fr/cas/1986-10-01098,DOWNLOADED,18511,67c6452f76dc012cfa1f8d7ce2dc63d55656cdbeaa0ce7304e2ce884840e96a5,VILLEMOMBLE (93) 06.10.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-10-01100,1986-10-01100,https://www.geipan.fr/fr/cas/1986-10-01100,DOWNLOADED,18461,2d24efabc7bb44af965eba44e390d539293d835aaa5f8e67f75d8b8fb40157b8,CACHAN (94) 20.10.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-11-01101,1986-11-01101,https://www.geipan.fr/fr/cas/1986-11-01101,DOWNLOADED,21259,b725bd9044aeee9ed82aaa7499987b466b004036daee2ba449125cd8b3d81770,VENDIN-LE-VIEL (62) HENIN-BEAUMONT (62) 12.11.1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1986-11-01102,1986-11-01102,https://www.geipan.fr/fr/cas/1986-11-01102,DOWNLOADED,19213,f8f515cd0e6c7460cfb527878fa72508c6a7c86954458a5c74570307469b5dd2,PRE EN PAIL (53) 1986 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-01-01103,1987-01-01103,https://www.geipan.fr/fr/cas/1987-01-01103,DOWNLOADED,18875,105bec9b92c551c8768cb4c82b39bb6391fdad10bc5aa9dab2531ed3a79b8a0c,DREUX (28) 1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-03-01104,1987-03-01104,https://www.geipan.fr/fr/cas/1987-03-01104,DOWNLOADED,19031,25c32e9abea6dbbcccc986545a03fdd90b2fc0e0187c1b4764ae39c1e685bb70,(DEP) CORSE-DU-SUD (2A) 08.03.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-03-01105,1987-03-01105,https://www.geipan.fr/fr/cas/1987-03-01105,DOWNLOADED,18377,db4494a0a01f3de84083edaf8a33c36b67a057dd7fb63ecccfa233b48a17a2a4,SELONCOURT (25) 12.03.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-07-01106,1987-07-01106,https://www.geipan.fr/fr/cas/1987-07-01106,DOWNLOADED,18413,d7f4462349b1e8cb1d11a0eb780029621cd1225116beccae5c881e5f509e83b5,LANDSER (68) 09.07.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-07-01107,1987-07-01107,https://www.geipan.fr/fr/cas/1987-07-01107,DOWNLOADED,18289,4488ba89887a4983d708ab6c2e31788ffac57151863f117da4a7549324d802c8,TOULON SUR ARROUX (71) 1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-09-01108,1987-09-01108,https://www.geipan.fr/fr/cas/1987-09-01108,DOWNLOADED,21842,34e10c426d4ad0ba423dbc2228b149c5af2f4ba3c15b4eb8578f23b5da6d3baa,RENTREE ATMOSPHERIQUE — NATIONAL (FR) 01.09.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-09-01110,1987-09-01110,https://www.geipan.fr/fr/cas/1987-09-01110,DOWNLOADED,21518,80025cb90c323ee072b8581d81608624b5997cbc27a40a50e31d4ac30559a401,NORT-SUR-ERDRE (44) 07.09.1987 « JOE LE TAXI » | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-09-01111,1987-09-01111,https://www.geipan.fr/fr/cas/1987-09-01111,DOWNLOADED,25734,90011ed1e3bb9377f7c67f7c752d7ece20c507e30fbb84f0cde6f43130b8e5f5,(DEP) CHER (18) 18.08.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-09-01113,1987-09-01113,https://www.geipan.fr/fr/cas/1987-09-01113,DOWNLOADED,18436,f284988e66e616300f4b2b1996d50627c5a905970ebf0fda894b7faf1f6aa0c0,ARRAS (62) 29.09.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-10-01114,1987-10-01114,https://www.geipan.fr/fr/cas/1987-10-01114,DOWNLOADED,18819,3ebacfd258e7fb98bc116ab0247d4dcea994db5a486fd7a6674fe6cd14e3a7b8,VERNOUX EN VIVARAIS (07) 1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-10-01116,1987-10-01116,https://www.geipan.fr/fr/cas/1987-10-01116,DOWNLOADED,18484,12a7fe28240153c0da64546b7cd4d98e7dcf8a5dd6dadcfe52c0f5265d560a15,GUEUTTEVILLE-LES-GRES (76) 04.10.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-11-01118,1987-11-01118,https://www.geipan.fr/fr/cas/1987-11-01118,DOWNLOADED,23898,8395477373b59845628e8923339c3991d9f8caa8cd175c2e889d507bae94e4c6,MONTFORT-SUR-MEU (35) 27.11.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-12-01119,1987-12-01119,https://www.geipan.fr/fr/cas/1987-12-01119,DOWNLOADED,18342,05c9e50054de1db8641c4bd6c4495dbbc76858ee67982e160f5ce524b89fcc50,TOURCOING (59) 08.12.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1987-12-01120,1987-12-01120,https://www.geipan.fr/fr/cas/1987-12-01120,DOWNLOADED,19448,395aefa59af0d9fd28c5089058a6b5cb0a19b4eb86780d18d62b5c9548c0154e,MOUSSAN (11) 12.12.1987 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-01-01121,1988-01-01121,https://www.geipan.fr/fr/cas/1988-01-01121,DOWNLOADED,21684,5724bb550c97b1701164fc05897811ec50a72f7601eee46d8594c9677e8435fa,HAYANGE (57) 17.01.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-01-01123,1988-01-01123,https://www.geipan.fr/fr/cas/1988-01-01123,DOWNLOADED,18123,de6ea80474f27348f0aeedc54142469966a967c8ffbc4aebfb2a542cb40af439,PORT-LA-NOUVELLE (11) 26.01.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-02-01125,1988-02-01125,https://www.geipan.fr/fr/cas/1988-02-01125,DOWNLOADED,18409,49741df0c345268c1a5498bab78cc9830cbd59b94b9afe709810b76045cde51e,CALAIS (62) 1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-02-01126,1988-02-01126,https://www.geipan.fr/fr/cas/1988-02-01126,DOWNLOADED,18541,5d8d86d0adfbdbba8d64dc43b346ee1009946ece4b0a95d74d4c20ab0ef893fc,GIVRY (71) 06.02.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-03-01130,1988-03-01130,https://www.geipan.fr/fr/cas/1988-03-01130,DOWNLOADED,18503,d62cf8ad8ad8acde184b2997f4f558472bef4843b6cf6d344e48eb29fc2158ec,VALENSOLE (04) 12.03.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-03-01131,1988-03-01131,https://www.geipan.fr/fr/cas/1988-03-01131,DOWNLOADED,18327,6521c5f8e407ed648d202e66ae76b31f9779bd197bad4ca1d84d2b35007356e1,LOPERHET (29) 22.09.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-04-01133,1988-04-01133,https://www.geipan.fr/fr/cas/1988-04-01133,DOWNLOADED,18548,4d3b05d6c5b81b30b56ce4f641ef98d71e6e8afd086087621675d97f611c2926,MARINES (95) 1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-04-01134,1988-04-01134,https://www.geipan.fr/fr/cas/1988-04-01134,DOWNLOADED,18377,79ab701ce32ca20efe3d77c7d96116e45037df9362f0df453397f2648017edfe,NANCY (54) 21.04.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-04-02015,1988-04-02015,https://www.geipan.fr/fr/cas/1988-04-02015,DOWNLOADED,19580,dfcf27d13fc630f900c3c3deb888bb0ffc30302118470fb26b43fdbe1f892f1d,JOUARS-PONTCHARTRAIN (78) --.--.198- | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-05-01135,1988-05-01135,https://www.geipan.fr/fr/cas/1988-05-01135,DOWNLOADED,18465,ce565be3172b3981eb51a2a8821660f5b110f933357e155fa7faa98b98cee216,ROCHEFORT SUR MER (17) 1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-06-01136,1988-06-01136,https://www.geipan.fr/fr/cas/1988-06-01136,DOWNLOADED,22798,8c788c83e9910073b8fd1bed29841d6409f1fa2575e5febc39330a9ca9a9eb69,HULLUCH (62) 28.06.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-07-01138,1988-07-01138,https://www.geipan.fr/fr/cas/1988-07-01138,DOWNLOADED,18290,06636ec97b93662957a9479bc17743bd50006f46c4a2ba3f779b7351f8186e6d,BROMMAT (12) 18.07.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-07-01139,1988-07-01139,https://www.geipan.fr/fr/cas/1988-07-01139,DOWNLOADED,18478,8c187e62eaf6745a86b2a3c6ba2191cb62551b43238a82e9166bf8f156670744,REVIGNY SUR ORNAIN (55) 1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-08-01140,1988-08-01140,https://www.geipan.fr/fr/cas/1988-08-01140,DOWNLOADED,18420,e9a6d4d93384b8d42cb69c18d3787c8172867640693783d0c059369f3d1a9168,SAINTE-MAXIME (83) 06.08.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-08-01141,1988-08-01141,https://www.geipan.fr/fr/cas/1988-08-01141,DOWNLOADED,24513,698782569f3270233f8a46c9562ff22be37242a320c86305bd09f827e99e8dde,MOREZ (39) 11.08.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-08-01142,1988-08-01142,https://www.geipan.fr/fr/cas/1988-08-01142,DOWNLOADED,18204,ec1144163db1253d05bd3a822a3761f4b8c0c5bdcfc74c842cc9c3839a57152e,MAISONS-ALFORT (94) 13.08.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-08-01143,1988-08-01143,https://www.geipan.fr/fr/cas/1988-08-01143,DOWNLOADED,18374,e00319c2701392392e081f74ccda87b7f72d596d478e802641a4de0d09009b43,BRIGNOLES (83) 17.08.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-08-01144,1988-08-01144,https://www.geipan.fr/fr/cas/1988-08-01144,DOWNLOADED,18726,fcf37591b7a4482503b1e9db4c5f990a1bf6efcf65e50bec53459262bc28f33a,NONTRON (24) 09.08.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-09-01146,1988-09-01146,https://www.geipan.fr/fr/cas/1988-09-01146,DOWNLOADED,25042,a87581fb0aa81b9e61fd049918d39d9f3f58a05a72b1646732ba64a6e5a6c577,BOURGOGNE SEPTEMBRE 1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-09-01147,1988-09-01147,https://www.geipan.fr/fr/cas/1988-09-01147,DOWNLOADED,18390,0f0d8452c9382f1be2a07d95fa98bd542191f9584b3b1509894b710a6d5b472c,SELONCOURT (25) 07.09.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-09-01148,1988-09-01148,https://www.geipan.fr/fr/cas/1988-09-01148,DOWNLOADED,20174,50c6f2eacb0cc4f8dce579606911a0bb65205163d1946b99ec19e1f4dc283560,"TOURNAI-SUR-DIVE (61), SAINT-LAMBERT-SUR-DIVE (61) 06.09.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow",
https://www.geipan.fr/fr/cas/1988-10-01149,1988-10-01149,https://www.geipan.fr/fr/cas/1988-10-01149,DOWNLOADED,18659,c1add6e5a7092c44b69a4a550ffa7bf96f80bea11e70f924e03b45da4630290e,GANNAT (03) 1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-10-01150,1988-10-01150,https://www.geipan.fr/fr/cas/1988-10-01150,DOWNLOADED,18646,cadf17782d73bf614b79d990ca7c6e24ef65b4dfe88a6666cfa19066c0446a56,SAINT-SULPICE-LE-DUNOIS (23) 13.10.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-10-01151,1988-10-01151,https://www.geipan.fr/fr/cas/1988-10-01151,DOWNLOADED,17847,1376a5458e6920a123d9fc8820b2031a22ba7ac0da90291d5775ba530e3df75a,PISSOS (40) 19.10.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-10-01152,1988-10-01152,https://www.geipan.fr/fr/cas/1988-10-01152,DOWNLOADED,18664,20bd0875f97405e60f755799226a527f4c3f6389ad7f8cd3da61dc90f904f5c3,SISTERON (04) 20.10.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-10-01153,1988-10-01153,https://www.geipan.fr/fr/cas/1988-10-01153,DOWNLOADED,22733,b159df166ecb4529fbed7c9cad8cff197c9617cada949c389bbe823c0f38b7aa,NUKU-HIVA (987) 22.10.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-12-01155,1988-12-01155,https://www.geipan.fr/fr/cas/1988-12-01155,DOWNLOADED,21811,e4fc578953252f519964ce50f8f3553eaaf1ae902aecf446944d66d632b6a42a,SAINT-MICHEL-DE-VILLADEIX (24) 01.12.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-12-01156,1988-12-01156,https://www.geipan.fr/fr/cas/1988-12-01156,DOWNLOADED,18873,171fe15f5d53aa2914b30f10b36d44e5688ecd908037b66bb5a4600d51d36c69,RUES-DES-VIGNES (LES) (59) 16.12.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-12-01157,1988-12-01157,https://www.geipan.fr/fr/cas/1988-12-01157,DOWNLOADED,20484,16bdb4f07314c6fd2c0ddab8d6f61543f2763286f871cc23da12b002054551f6,MONTDARDIER (30) 18.12.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-12-01159,1988-12-01159,https://www.geipan.fr/fr/cas/1988-12-01159,DOWNLOADED,32247,9a2ae50c0c9ba9d379a740b99835181325a82e3990524b49a1dec7aaa965ea29,DEBRIS SPATIAUX (RETOMBEE) — NATIONAL (FR) 21.12.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-12-02714,1988-12-02714,https://www.geipan.fr/fr/cas/1988-12-02714,DOWNLOADED,19008,11bcd102324be89a838e9efde9872f98992d1ec311519741f216aefad9d18b7b,NOISY-LE-SEC (93) --.12.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1988-12-08554,1988-12-08554,https://www.geipan.fr/fr/cas/1988-12-08554,DOWNLOADED,19395,d810e47569d984cd7f73fcc81c739002ba7b2d8275d1e846fdde0479e6b392b1,SAINT-PHILBERT-DE-GRAND-LIEU (44) 04.12.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-01-01162,1989-01-01162,https://www.geipan.fr/fr/cas/1989-01-01162,DOWNLOADED,18334,7f80f93de8366c5395fd75cf470ce7ffc63e7710e484fa4836eaaa2c4cf7e749,SAINT-MARTIN-DE-BOSCHERVILLE (76) 12.01.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-01-01164,1989-01-01164,https://www.geipan.fr/fr/cas/1989-01-01164,DOWNLOADED,18954,e319acb154bea333775028a9263a2a3a4851e0e5f7b3a2d5034e3e735179e2b1,SAINT-ANDRE-DE-L'EURE (27) 15.01.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-01-01165,1989-01-01165,https://www.geipan.fr/fr/cas/1989-01-01165,DOWNLOADED,20246,b6c23e883e3144bc711e4f0d078a8f1609326e1001803dfe41ff7e49fa6cf772,(DPT) CREUSE (23) 27.01.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-02-01167,1989-02-01167,https://www.geipan.fr/fr/cas/1989-02-01167,DOWNLOADED,21636,cfc2465321e64729c6cd2c194be405eeda16812b3c35854f80b0e1ad1de9869f,SUD OUEST 1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-02-01168,1989-02-01168,https://www.geipan.fr/fr/cas/1989-02-01168,DOWNLOADED,18484,6c4a0f7947baeb4819bef3893c85c65777f94062de759329c8b5bc2d09e75bf2,BALLAISON (74) 07.02.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-03-01170,1989-03-01170,https://www.geipan.fr/fr/cas/1989-03-01170,DOWNLOADED,19044,fae313b91a6eb1ba450406a6ee7ca00c99399540b3d95198ff8637c12ef51db0,MAYET (72) 03.03.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-03-01171,1989-03-01171,https://www.geipan.fr/fr/cas/1989-03-01171,DOWNLOADED,18528,6e45c0d5212a59c51bf9f81f6bc495215d5c88637ccd86777cbce7b813095918,FIRMI (12) 12.03.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-03-01172,1989-03-01172,https://www.geipan.fr/fr/cas/1989-03-01172,DOWNLOADED,20647,c003a9e01578a9e84f19f2e862d4a91ffb2b8793a6d7e36d3cfc94de2db096bc,"AURORE BOREALE — SAINT-PIERRE-QUIBERON, BENNECOURT (56, 78) 13.03.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow",
https://www.geipan.fr/fr/cas/1989-05-01175,1989-05-01175,https://www.geipan.fr/fr/cas/1989-05-01175,DOWNLOADED,18606,a43964041d539c8df848082a756734bab21dda05d9171b31aa589f5378c97c26,CHANAC (48) 1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-05-01176,1989-05-01176,https://www.geipan.fr/fr/cas/1989-05-01176,DOWNLOADED,19568,b3a010b7a2227d86daaac29ea9a22f48d152ba022782e0fb68a08f26727766a1,NEUVELLE-LES-LURE (LA) (70) 30.05.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-06-01177,1989-06-01177,https://www.geipan.fr/fr/cas/1989-06-01177,DOWNLOADED,18835,8e5e10bcd7346beeeb9e7420e9740ca8a2bdf9d59269c8bb8f70f01cb31fbb0d,MEAUX (77) 1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-06-01178,1989-06-01178,https://www.geipan.fr/fr/cas/1989-06-01178,DOWNLOADED,19317,89e549bb1f46f273c629312de562f4a4c2f14131d3d9bebf6b0334bc1d3badbd,LES SABLES D'OLONNE (85) 28.06.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-07-01179,1989-07-01179,https://www.geipan.fr/fr/cas/1989-07-01179,DOWNLOADED,22563,c01e8b96c4594707a63ae395d0cbc9f425a457f2c3e704fffba6263774d90b45,« LAC D'OPALE (LE) » ESTAING (65) 18.07.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-08-01181,1989-08-01181,https://www.geipan.fr/fr/cas/1989-08-01181,DOWNLOADED,18396,5604eb729cd7ea9f4caf9d973931840395bb90b3a9b3720527697473e4905cb4,CONQUET (LE) (29) 19.08.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-09-01182,1989-09-01182,https://www.geipan.fr/fr/cas/1989-09-01182,DOWNLOADED,18403,005bb76fd033681dc860db305187cf0f07ad12efaf2ef90a03d6f7deacce5d5e,PARIS (75) 05.09.1988 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-09-01666,1989-09-01666,https://www.geipan.fr/fr/cas/1989-09-01666,DOWNLOADED,20039,ebe3de3d552d3a82f0fe1aba2702af28632c1f7b741bdc6c6e4e89558ae290e3,« LES TUILES » BERTRE (81) 04.09.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-10-01185,1989-10-01185,https://www.geipan.fr/fr/cas/1989-10-01185,DOWNLOADED,18415,c9a6a3a5d0f8d67f6a035da4f2b1533a2ee3ec0d49ef6c1d088c9a4619e052ee,[AERO CTL] ROCHELLE (LA) (25) --.10.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-10-01187,1989-10-01187,https://www.geipan.fr/fr/cas/1989-10-01187,DOWNLOADED,22910,276f1c3406b898efaa7b052b6aea82810ff069d504b90801b3b80aee0c92816e,SAINT-PRIEST (07) 14.10.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-10-01189,1989-10-01189,https://www.geipan.fr/fr/cas/1989-10-01189,DOWNLOADED,18220,bdd8270ad29806f4499887388469a325983a8da3bbb06c03e59f43f2bd2f591c,BENAGUES (09) 26.10.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
https://www.geipan.fr/fr/cas/1989-10-01650,1989-10-01650,https://www.geipan.fr/fr/cas/1989-10-01650,DOWNLOADED,18335,1ba32c2984784669ce04e9bc9a78579a9847cbfa872ea25ca066df84d37f28f3,CHATEL-DE-NEUVRE (03) 25.10.1989 | GEIPAN Orange arrow icon Orange arrow icon Orange arrow icon Arrow,
